Zeit [s]	Temperatur [°C]	Kraft [N]
385,6200183	54,7599239	2,35139E-08
385,6300183	54,7599239	0,011772024
385,6400183	54,801551	0,011772024
385,6500183	54,801551	0,011772024
385,6600183	54,7599239	0,011772024
385,6700183	54,7599239	2,35139E-08
385,6800183	54,801551	2,35139E-08
385,6900183	54,7599239	0,011772024
385,7000183	54,7599239	0,011772024
385,7100183	54,7599239	0,011772024
385,7200183	54,7599239	0,011772024
385,7300183	54,7599239	0,011772024
385,7400183	54,7599239	0,011772024
385,7500183	54,7599239	0,011772024
385,7600183	54,7599239	0,011772024
385,7700183	54,7599239	0,011772024
385,7800183	54,7599239	0,011772024
385,7900183	54,7599239	0,011772024
385,8000183	54,7599239	0,011772024
385,8100183	54,7599239	0,011772024
385,8200183	54,7599239	0,011772024
385,8300183	54,7599239	0,011772024
385,8400183	54,7599239	0,011772024
385,8500183	54,7599239	0,011772024
385,8600183	54,7599239	0,011772024
385,8700183	54,7599239	0,011772024
385,8800183	54,7599239	0,011772024
385,8900183	54,7599239	0,011772024
385,9000183	54,7599239	0,011772024
385,9100183	54,7599239	0,011772024
385,9200183	54,7599239	0,011772024
385,9300183	54,7599239	0,011772024
385,9400183	54,7599239	0,011772024
385,9500183	54,7599239	0,011772024
385,9600183	54,7599239	0,011772024
385,9700183	54,7599239	2,35139E-08
385,9800183	54,7599239	0,011772024
385,9900183	54,7599239	0,011772024
386,0000183	54,7599239	0,011772024
386,0100183	54,7599239	0,011772024
386,0200183	54,7599239	2,35139E-08
386,0300183	54,7599239	0,011772024
386,0400183	54,7599239	0,011772024
386,0500183	54,7599239	0,011772024
386,0600183	54,7599239	0,011772024
386,0700183	54,7599239	2,35139E-08
386,0800183	54,7599239	2,35139E-08
386,0900183	54,7599239	0,011772024
386,1000183	54,7599239	0,011772024
386,1100183	54,7599239	0,011772024
386,1200183	54,7599239	0,011772024
386,1300183	54,7599239	0,011772024
386,1400183	54,7599239	0,011772024
386,1500183	54,7599239	0,011772024
386,1600183	54,7599239	0,011772024
386,1700183	54,7599239	0,011772024
386,1800183	54,7599239	0,011772024
386,1900183	54,7599239	0,011772024
386,2000183	54,7599239	0,011772024
386,2100183	54,7599239	2,35139E-08
386,2200183	54,7599239	0,011772024
386,2300183	54,7599239	0,011772024
386,2400183	54,7599239	0,011772024
386,2500183	54,7599239	0,011772024
386,2600183	54,7599239	0,011772024
386,2700183	54,7599239	0,011772024
386,2800183	54,7599239	0,011772024
386,2900183	54,7599239	0,011772024
386,3000183	54,7599239	0,011772024
386,3100183	54,7599239	0,011772024
386,3200183	54,7599239	0,011772024
386,3300183	54,7599239	0,011772024
386,3400184	54,7599239	2,35139E-08
386,3500184	54,7599239	0,011772024
386,3600184	54,7599239	0,011772024
386,3700184	54,71829735	0,011772024
386,3800184	54,71829735	0,011772024
386,3900184	54,71829735	0,011772024
386,4000184	54,7599239	2,35139E-08
386,4100184	54,71829735	0,011772024
386,4200184	54,71829735	0,011772024
386,4300184	54,71829735	0,023544024
386,4400184	54,71829735	0,023544024
386,4500184	54,71829735	0,058860024
386,4600184	54,71829735	0,200124024
386,4700184	54,71829735	1,153656024
386,4800184	54,71829735	3,084264024
386,4900184	54,71829735	4,473360024
386,5000184	54,71829735	3,625776024
386,5100184	54,71829735	1,518588024
386,5200184	54,71829735	0,423792024
386,5300184	54,71829735	0,117720024
386,5400184	54,71829735	0,058860024
386,5500184	54,71829735	0,058860024
386,5600184	54,71829735	0,047088024
386,5700184	54,71829735	0,035316024
386,5800184	54,71829735	0,035316024
386,5900184	54,71829735	0,047088024
386,6000184	54,71829735	0,058860024
386,6100184	54,71829735	0,058860024
386,6200184	54,71829735	0,047088024
386,6300184	54,71829735	0,047088024
386,6400184	54,71829735	0,058860024
386,6500184	54,71829735	0,070632024
386,6600184	54,71829735	0,058860024
386,6700184	54,71829735	0,058860024
386,6800184	54,71829735	0,058860024
386,6900184	54,71829735	0,058860024
386,7000184	54,71829735	0,047088024
386,7100184	54,71829735	0,047088024
386,7200184	54,71829735	0,047088024
386,7300184	54,71829735	0,058860024
386,7400184	54,71829735	0,058860024
386,7500184	54,71829735	0,058860024
386,7600184	54,71829735	0,058860024
386,7700184	54,71829735	0,047088024
386,7800184	54,71829735	0,035316024
386,7900184	54,71829735	0,023544024
386,8000184	54,71829735	0,023544024
386,8100184	54,71829735	0,011772024
386,8200184	54,71829735	0,011772024
386,8300184	54,71829735	0,011772024
386,8400184	54,71829735	0,011772024
386,8500184	54,71829735	0,011772024
386,8600184	54,71829735	0,023544024
386,8700184	54,71829735	0,011772024
386,8800184	54,71829735	0,011772024
386,8900184	54,67667135	0,011772024
386,9000184	54,67667135	0,011772024
386,9100184	54,67667135	0,011772024
386,9200184	54,67667135	0,011772024
386,9300184	54,67667135	0,011772024
386,9400184	54,67667135	0,011772024
386,9500184	54,67667135	0,011772024
386,9600184	54,67667135	0,011772024
386,9700184	54,67667135	0,011772024
386,9800184	54,67667135	0,011772024
386,9900184	54,67667135	0,011772024
387,0000184	54,67667135	0,011772024
387,0100184	54,67667135	0,011772024
387,0200184	54,67667135	0,011772024
387,0300184	54,67667135	2,35139E-08
387,0400184	54,67667135	0,011772024
387,0500184	54,67667135	0,011772024
387,0600184	54,67667135	0,011772024
387,0700184	54,67667135	0,011772024
387,0800184	54,67667135	0,011772024
387,0900184	54,67667135	0,011772024
387,1000184	54,67667135	0,011772024
387,1100184	54,67667135	0,011772024
387,1200184	54,67667135	0,011772024
387,1300184	54,67667135	0,011772024
387,1400184	54,67667135	0,011772024
387,1500184	54,67667135	0,011772024
387,1600184	54,63504588	0,011772024
387,1700184	54,63504588	0,011772024
387,1800184	54,63504588	0,011772024
387,1900184	54,63504588	0,011772024
387,2000184	54,63504588	0,011772024
387,2100184	54,63504588	0,011772024
387,2200184	54,63504588	0,011772024
387,2300184	54,63504588	0,011772024
387,2400184	54,63504588	0,011772024
387,2500184	54,63504588	0,011772024
387,2600184	54,63504588	0,011772024
387,2700184	54,63504588	0,011772024
387,2800184	54,63504588	0,011772024
387,2900184	54,63504588	0,011772024
387,3000184	54,63504588	0,011772024
387,3100184	54,63504588	0,011772024
387,3200184	54,63504588	0,011772024
387,3300184	54,63504588	0,011772024
387,3400184	54,63504588	0,011772024
387,3500184	54,63504588	0,011772024
387,3600184	54,63504588	0,011772024
387,3700184	54,63504588	0,011772024
387,3800184	54,63504588	0,011772024
387,3900184	54,63504588	0,011772024
387,4000184	54,63504588	0,011772024
387,4100184	54,63504588	0,011772024
387,4200184	54,63504588	0,011772024
387,4300184	54,63504588	0,011772024
387,4400184	54,63504588	0,011772024
387,4500184	54,63504588	0,011772024
387,4600184	54,63504588	0,011772024
387,4700184	54,63504588	0,011772024
387,4800184	54,63504588	0,011772024
387,4900184	54,63504588	0,011772024
387,5000184	54,63504588	0,011772024
387,5100184	54,63504588	0,011772024
387,5200184	54,63504588	0,011772024
387,5300184	54,59342096	0,011772024
387,5400184	54,59342096	0,011772024
387,5500184	54,59342096	0,011772024
387,5600184	54,59342096	0,011772024
387,5700184	54,59342096	0,011772024
387,5800184	54,59342096	0,011772024
387,5900184	54,59342096	0,011772024
387,6000184	54,59342096	0,011772024
387,6100184	54,59342096	0,011772024
387,6200184	54,59342096	0,011772024
387,6300184	54,59342096	0,011772024
387,6400184	54,59342096	0,011772024
387,6500184	54,59342096	0,011772024
387,6600184	54,59342096	0,011772024
387,6700184	54,59342096	0,011772024
387,6800184	54,59342096	0,011772024
387,6900184	54,59342096	0,011772024
387,7000184	54,59342096	0,011772024
387,7100184	54,59342096	0,011772024
387,7200184	54,59342096	0,011772024
387,7300184	54,59342096	0,011772024
387,7400184	54,59342096	0,011772024
387,7500184	54,59342096	0,011772024
387,7600184	54,59342096	0,011772024
387,7700184	54,59342096	0,011772024
387,7800184	54,59342096	0,011772024
387,7900184	54,59342096	0,011772024
387,8000184	54,59342096	0,011772024
387,8100184	54,59342096	0,011772024
387,8200184	54,59342096	0,011772024
387,8300184	54,55179659	0,011772024
387,8400184	54,59342096	0,011772024
387,8500184	54,59342096	0,011772024
387,8600184	54,59342096	0,011772024
387,8700184	54,59342096	0,011772024
387,8800184	54,59342096	0,011772024
387,8900184	54,55179659	0,011772024
387,9000184	54,55179659	0,011772024
387,9100184	54,55179659	0,011772024
387,9200184	54,55179659	0,011772024
387,9300184	54,55179659	0,011772024
387,9400184	54,55179659	0,011772024
387,9500184	54,55179659	0,011772024
387,9600184	54,55179659	0,011772024
387,9700184	54,55179659	0,011772024
387,9800184	54,55179659	0,011772024
387,9900184	54,55179659	0,011772024
388,0000184	54,55179659	0,011772024
388,0100184	54,55179659	0,011772024
388,0200184	54,55179659	0,011772024
388,0300184	54,55179659	0,011772024
388,0400184	54,55179659	0,011772024
388,0500184	54,55179659	0,011772024
388,0600184	54,55179659	0,011772024
388,0700184	54,55179659	0,011772024
388,0800184	54,55179659	0,011772024
388,0900184	54,55179659	0,011772024
388,1000184	54,55179659	0,011772024
388,1100184	54,55179659	0,011772024
388,1200184	54,55179659	0,011772024
388,1300184	54,55179659	0,011772024
388,1400184	54,55179659	0,011772024
388,1500184	54,55179659	0,011772024
388,1600184	54,55179659	0,011772024
388,1700184	54,55179659	0,011772024
388,1800184	54,55179659	0,011772024
388,1900184	54,55179659	0,011772024
388,2000184	54,55179659	0,011772024
388,2100184	54,55179659	0,011772024
388,2200184	54,55179659	0,011772024
388,2300184	54,55179659	0,011772024
388,2400184	54,55179659	0,011772024
388,2500184	54,55179659	0,011772024
388,2600184	54,55179659	0,011772024
388,2700184	54,55179659	0,011772024
388,2800184	54,51017276	0,011772024
388,2900184	54,51017276	0,011772024
388,3000184	54,55179659	0,011772024
388,3100184	54,55179659	0,011772024
388,3200184	54,55179659	0,011772024
388,3300184	54,51017276	0,011772024
388,3400184	54,51017276	0,011772024
388,3500184	54,51017276	0,011772024
388,3600184	54,51017276	0,011772024
388,3700184	54,51017276	0,011772024
388,3800184	54,51017276	0,011772024
388,3900184	54,51017276	0,011772024
388,4000184	54,51017276	0,011772024
388,4100184	54,51017276	0,011772024
388,4200184	54,51017276	0,011772024
388,4300184	54,51017276	0,011772024
388,4400184	54,51017276	0,011772024
388,4500185	54,51017276	0,011772024
388,4600185	54,51017276	0,011772024
388,4700185	54,51017276	0,011772024
388,4800185	54,51017276	0,011772024
388,4900185	54,51017276	0,011772024
388,5000185	54,51017276	0,011772024
388,5100185	54,51017276	0,011772024
388,5200185	54,51017276	0,011772024
388,5300185	54,51017276	0,011772024
388,5400185	54,51017276	0,011772024
388,5500185	54,51017276	0,011772024
388,5600185	54,51017276	0,011772024
388,5700185	54,51017276	0,011772024
388,5800185	54,51017276	0,011772024
388,5900185	54,51017276	0,011772024
388,6000185	54,51017276	0,011772024
388,6100185	54,51017276	0,011772024
388,6200185	54,51017276	0,011772024
388,6300185	54,51017276	0,011772024
388,6400185	54,51017276	0,011772024
388,6500185	54,51017276	0,011772024
388,6600185	54,51017276	0,011772024
388,6700185	54,51017276	0,011772024
388,6800185	54,46854947	0,011772024
388,6900185	54,46854947	0,011772024
388,7000185	54,46854947	0,011772024
388,7100185	54,46854947	0,011772024
388,7200185	54,46854947	0,011772024
388,7300185	54,46854947	0,011772024
388,7400185	54,46854947	0,011772024
388,7500185	54,46854947	0,011772024
388,7600185	54,46854947	0,011772024
388,7700185	54,46854947	0,011772024
388,7800185	54,46854947	0,011772024
388,7900185	54,46854947	0,011772024
388,8000185	54,46854947	0,011772024
388,8100185	54,46854947	0,011772024
388,8200185	54,46854947	0,011772024
388,8300185	54,46854947	0,011772024
388,8400185	54,46854947	0,011772024
388,8500185	54,46854947	0,011772024
388,8600185	54,46854947	0,011772024
388,8700185	54,46854947	0,011772024
388,8800185	54,46854947	0,011772024
388,8900185	54,46854947	0,011772024
388,9000185	54,46854947	0,011772024
388,9100185	54,46854947	0,011772024
388,9200185	54,46854947	0,011772024
388,9300185	54,46854947	0,011772024
388,9400185	54,46854947	0,011772024
388,9500185	54,46854947	0,011772024
388,9600185	54,46854947	0,011772024
388,9700185	54,46854947	0,011772024
388,9800185	54,46854947	0,011772024
388,9900185	54,46854947	0,011772024
389,0000185	54,46854947	0,011772024
389,0100185	54,46854947	0,011772024
389,0200185	54,46854947	0,011772024
389,0300185	54,46854947	0,011772024
389,0400185	54,46854947	0,011772024
389,0500185	54,46854947	0,011772024
389,0600185	54,46854947	0,011772024
389,0700185	54,46854947	0,011772024
389,0800185	54,46854947	0,011772024
389,0900185	54,46854947	0,011772024
389,1000185	54,42692673	0,011772024
389,1100185	54,42692673	0,011772024
389,1200185	54,42692673	0,011772024
389,1300185	54,42692673	0,011772024
389,1400185	54,42692673	0,011772024
389,1500185	54,42692673	0,011772024
389,1600185	54,42692673	0,011772024
389,1700185	54,42692673	0,011772024
389,1800185	54,42692673	0,011772024
389,1900185	54,42692673	0,011772024
389,2000185	54,42692673	0,011772024
389,2100185	54,42692673	0,011772024
389,2200185	54,42692673	0,011772024
389,2300185	54,42692673	0,011772024
389,2400185	54,42692673	0,011772024
389,2500185	54,42692673	0,011772024
389,2600185	54,42692673	0,011772024
389,2700185	54,42692673	0,011772024
389,2800185	54,42692673	0,011772024
389,2900185	54,42692673	0,011772024
389,3000185	54,42692673	0,011772024
389,3100185	54,42692673	0,011772024
389,3200185	54,42692673	0,011772024
389,3300185	54,42692673	0,011772024
389,3400185	54,42692673	0,011772024
389,3500185	54,42692673	0,011772024
389,3600185	54,42692673	0,011772024
389,3700185	54,42692673	0,011772024
389,3800185	54,42692673	0,011772024
389,3900185	54,42692673	0,011772024
389,4000185	54,42692673	0,011772024
389,4100185	54,42692673	0,011772024
389,4200185	54,42692673	0,011772024
389,4300185	54,42692673	0,011772024
389,4400185	54,42692673	0,011772024
389,4500185	54,42692673	0,011772024
389,4600185	54,42692673	0,011772024
389,4700185	54,42692673	0,011772024
389,4800185	54,42692673	0,011772024
389,4900185	54,42692673	0,011772024
389,5000185	54,42692673	0,011772024
389,5100185	54,42692673	0,011772024
389,5200185	54,42692673	0,011772024
389,5300185	54,42692673	0,011772024
389,5400185	54,42692673	0,011772024
389,5500185	54,42692673	0,011772024
389,5600185	54,42692673	0,011772024
389,5700185	54,42692673	0,011772024
389,5800185	54,42692673	0,011772024
389,5900185	54,42692673	0,011772024
389,6000185	54,38530453	0,011772024
389,6100185	54,42692673	0,011772024
389,6200185	54,42692673	0,011772024
389,6300185	54,42692673	0,011772024
389,6400185	54,42692673	0,011772024
389,6500185	54,38530453	0,011772024
389,6600185	54,38530453	0,011772024
389,6700185	54,38530453	0,011772024
389,6800185	54,38530453	0,011772024
389,6900185	54,38530453	0,011772024
389,7000185	54,38530453	0,011772024
389,7100185	54,38530453	0,011772024
389,7200185	54,38530453	0,011772024
389,7300185	54,38530453	0,011772024
389,7400185	54,38530453	0,011772024
389,7500185	54,38530453	0,011772024
389,7600185	54,38530453	0,011772024
389,7700185	54,38530453	0,011772024
389,7800185	54,38530453	0,011772024
389,7900185	54,38530453	0,011772024
389,8000185	54,38530453	0,011772024
389,8100185	54,38530453	0,011772024
389,8200185	54,38530453	0,011772024
389,8300185	54,38530453	0,011772024
389,8400185	54,38530453	0,011772024
389,8500185	54,38530453	0,011772024
389,8600185	54,38530453	0,011772024
389,8700185	54,38530453	0,011772024
389,8800185	54,38530453	0,011772024
389,8900185	54,38530453	0,011772024
389,9000185	54,38530453	0,011772024
389,9100185	54,38530453	0,011772024
389,9200185	54,38530453	0,011772024
389,9300185	54,38530453	0,011772024
389,9400185	54,38530453	0,011772024
389,9500185	54,38530453	0,011772024
389,9600185	54,38530453	0,011772024
389,9700185	54,38530453	0,011772024
389,9800185	54,38530453	0,011772024
389,9900185	54,38530453	0,011772024
390,0000185	54,38530453	0,011772024
390,0100185	54,38530453	0,011772024
390,0200185	54,38530453	0,011772024
1007,671752	53,59458607	0,011772024
1007,681752	53,59458607	0,011772024
1007,691752	53,59458607	0,011772024
1007,701752	53,59458607	0,011772024
1007,711752	53,59458607	0,011772024
1007,721752	53,59458607	0,011772024
1007,731752	53,59458607	0,011772024
1007,741752	53,59458607	0,011772024
1007,751752	53,59458607	0,011772024
1007,761752	53,59458607	0,011772024
1007,771752	53,59458607	0,011772024
1007,781752	53,59458607	0,011772024
1007,791752	53,59458607	0,011772024
1007,801752	53,59458607	0,011772024
1007,811752	53,59458607	0,011772024
1007,821752	53,59458607	0,011772024
1007,831752	53,59458607	0,011772024
1007,841752	53,59458607	0,011772024
1007,851752	53,59458607	0,011772024
1007,861752	53,59458607	0,011772024
1007,871752	53,59458607	0,011772024
1007,881752	53,59458607	0,011772024
1007,891752	53,59458607	0,011772024
1007,901752	53,59458607	0,011772024
1007,911752	53,59458607	0,011772024
1007,921752	53,59458607	0,011772024
1007,931752	53,59458607	0,011772024
1007,941752	53,59458607	0,011772024
1007,951752	53,59458607	0,011772024
1007,961752	53,59458607	2,35139E-08
1007,971752	53,59458607	0,011772024
1007,981752	53,59458607	0,011772024
1007,991752	53,59458607	0,011772024
1008,001752	53,59458607	0,011772024
1008,011752	53,63619794	0,011772024
1008,021752	53,63619794	0,011772024
1008,031752	53,59458607	0,011772024
1008,041752	53,59458607	0,011772024
1008,051752	53,59458607	0,011772024
1008,061752	53,59458607	0,011772024
1008,071752	53,63619794	0,011772024
1008,081752	53,63619794	0,011772024
1008,091752	53,63619794	2,35139E-08
1008,101752	53,63619794	2,35139E-08
1008,111752	53,63619794	0,011772024
1008,121752	53,63619794	0,011772024
1008,131752	53,63619794	0,011772024
1008,141752	53,63619794	0,011772024
1008,151752	53,63619794	2,35139E-08
1008,161752	53,63619794	0,011772024
1008,171752	53,63619794	0,011772024
1008,181752	53,63619794	0,023544024
1008,191752	53,63619794	0,011772024
1008,201752	53,63619794	0,011772024
1008,211752	53,63619794	0,011772024
1008,221752	53,63619794	0,011772024
1008,231752	53,63619794	0,011772024
1008,241752	53,63619794	0,011772024
1008,251752	53,63619794	0,011772024
1008,261752	53,67781035	0,011772024
1008,271752	53,67781035	0,011772024
1008,281752	53,67781035	0,011772024
1008,291752	53,67781035	0,011772024
1008,301752	53,67781035	0,011772024
1008,311752	53,67781035	0,011772024
1008,321752	53,67781035	0,011772024
1008,331752	53,7194233	0,011772024
1008,341752	53,7194233	0,011772024
1008,351752	53,7194233	2,35139E-08
1008,361752	53,7194233	0,011772024
1008,371752	53,7194233	0,011772024
1008,381752	53,7610368	0,011772024
1008,391752	53,7610368	0,011772024
1008,401752	53,7610368	2,35139E-08
1008,411752	53,80265084	2,35139E-08
1008,421752	53,80265084	0,011772024
1008,431752	53,80265084	0,011772024
1008,441752	53,80265084	0,011772024
1008,451752	53,84426542	0,011772024
1008,461752	53,84426542	2,35139E-08
1008,471752	53,84426542	2,35139E-08
1008,481752	53,84426542	0,011772024
1008,491752	53,88588055	0,011772024
1008,501752	53,88588055	0,011772024
1008,511752	53,88588055	0,011772024
1008,521752	53,88588055	0,011772024
1008,531752	53,92749623	2,35139E-08
1008,541752	53,92749623	2,35139E-08
1008,551752	53,92749623	0,011772024
1008,561752	53,96911244	0,011772024
1008,571752	53,96911244	0,011772024
1008,581752	53,96911244	0,011772024
1008,591752	54,0107292	0,011772024
1008,601752	54,0107292	0,011772024
1008,611752	54,0107292	0,011772024
1008,621752	54,05234651	0,023544024
1008,631752	54,05234651	0,023544024
1008,641752	54,09396436	0,035316024
1008,651752	54,09396436	0,023544024
1008,661752	54,09396436	0,105948024
1008,671752	54,09396436	0,765180024
1008,681752	54,13558275	0,824040024
1008,691752	54,13558275	0,353160024
1008,701752	54,13558275	0,094176024
1008,711752	54,13558275	0,023544024
1008,721752	54,13558275	0,011772024
1008,731752	54,13558275	0,011772024
1008,741752	54,17720169	0,011772024
1008,751752	54,17720169	0,011772024
1008,761752	54,17720169	0,011772024
1008,771752	54,17720169	0,011772024
1008,781752	54,17720169	0,011772024
1008,791752	54,21882117	0,011772024
1008,801752	54,21882117	2,35139E-08
1008,811752	54,21882117	2,35139E-08
1008,821752	54,21882117	0,011772024
1008,831752	54,21882117	0,011772024
1008,841752	54,26044119	0,011772024
1008,851752	54,26044119	0,011772024
1008,861752	54,26044119	0,011772024
1008,871752	54,26044119	0,011772024
1008,881752	54,30206176	0,011772024
1008,891752	54,30206176	0,011772024
1008,901752	54,30206176	0,011772024
1008,911752	54,30206176	0,011772024
1008,921752	54,30206176	0,011772024
1008,931752	54,30206176	0,011772024
1008,941752	54,30206176	0,011772024
1008,951752	54,34368287	0,011772024
1008,961752	54,34368287	0,011772024
1008,971752	54,34368287	0,011772024
1008,981752	54,34368287	0,011772024
1008,991752	54,34368287	0,011772024
1009,001752	54,38530453	0,011772024
1009,011752	54,38530453	0,011772024
1009,021752	54,38530453	0,011772024
1009,031752	54,38530453	0,011772024
1009,041752	54,38530453	0,011772024
1009,051752	54,38530453	0,011772024
1009,061752	54,38530453	0,011772024
1009,071752	54,42692673	0,011772024
1009,081752	54,42692673	0,011772024
1009,091752	54,42692673	2,35139E-08
1009,101752	54,42692673	0,011772024
1009,111752	54,42692673	0,011772024
1009,121752	54,42692673	0,011772024
1009,131752	54,42692673	0,011772024
1009,141752	54,42692673	0,011772024
1009,151752	54,46854947	0,011772024
1009,161752	54,46854947	0,011772024
1009,171752	54,46854947	0,011772024
1009,181752	54,46854947	0,011772024
1009,191752	54,46854947	0,011772024
1009,201752	54,46854947	0,011772024
1009,211752	54,46854947	0,011772024
1009,221752	54,46854947	0,011772024
1009,231752	54,46854947	0,011772024
1009,241752	54,51017276	0,011772024
1009,251752	54,51017276	0,011772024
1009,261752	54,51017276	0,011772024
1009,271752	54,51017276	0,011772024
1009,281752	54,51017276	0,011772024
1009,291752	54,55179659	0,011772024
1009,301752	54,55179659	0,011772024
1009,311752	54,55179659	0,011772024
1009,321752	54,55179659	0,011772024
1009,331752	54,55179659	0,011772024
1009,341752	54,55179659	0,011772024
1009,351752	54,55179659	0,011772024
1009,361752	54,55179659	0,011772024
1009,371752	54,55179659	0,011772024
1009,381752	54,59342096	0,011772024
1009,391752	54,59342096	0,011772024
1009,401752	54,59342096	0,011772024
1009,411752	54,59342096	0,011772024
1009,421752	54,59342096	0,011772024
1009,431752	54,59342096	0,011772024
1009,441752	54,59342096	0,011772024
1009,451752	54,63504588	0,011772024
1009,461752	54,63504588	0,011772024
1009,471752	54,63504588	0,011772024
1009,481752	54,63504588	0,011772024
1009,491752	54,63504588	0,011772024
1009,501752	54,63504588	0,011772024
1009,511752	54,63504588	0,011772024
1009,521752	54,63504588	0,011772024
1009,531752	54,67667135	0,011772024
1009,541752	54,67667135	0,011772024
1009,551752	54,67667135	0,011772024
1009,561752	54,67667135	0,011772024
1009,571752	54,67667135	0,011772024
1009,581752	54,67667135	0,011772024
1009,591752	54,67667135	0,011772024
1009,601752	54,67667135	0,011772024
1009,611752	54,67667135	0,011772024
1009,621752	54,67667135	0,011772024
1009,631752	54,67667135	0,011772024
1009,641752	54,71829735	0,011772024
1009,651752	54,71829735	0,011772024
1009,661752	54,71829735	0,011772024
1009,671752	54,71829735	0,011772024
1009,681752	54,71829735	0,011772024
1009,691752	54,71829735	0,011772024
1009,701752	54,71829735	0,011772024
1009,711752	54,7599239	0,011772024
1009,721752	54,7599239	0,011772024
1009,731752	54,7599239	0,011772024
1009,741752	54,7599239	0,011772024
1009,751752	54,7599239	0,011772024
1009,761752	54,7599239	0,011772024
1009,771752	54,7599239	0,011772024
1009,781752	54,7599239	0,011772024
1009,791752	54,7599239	0,011772024
1009,801752	54,801551	0,011772024
1009,811752	54,801551	0,011772024
1009,821752	54,801551	0,011772024
1009,831752	54,801551	0,011772024
1009,841752	54,801551	0,011772024
1009,851752	54,801551	0,011772024
1009,861752	54,801551	0,011772024
1009,871752	54,801551	0,011772024
1009,881752	54,801551	0,011772024
1009,891752	54,801551	0,011772024
1009,901752	54,801551	0,011772024
1009,911752	54,84317864	0,011772024
1009,921752	54,84317864	0,011772024
1009,931752	54,84317864	0,011772024
1009,941752	54,84317864	0,011772024
1009,951752	54,84317864	0,011772024
1009,961752	54,84317864	0,011772024
1009,971752	54,84317864	0,011772024
1009,981752	54,84317864	0,011772024
1009,991752	54,84317864	0,011772024
1010,001752	54,84317864	0,011772024
1010,011752	54,88480682	0,011772024
1010,021752	54,88480682	0,011772024
1010,031752	54,88480682	0,011772024
1010,041752	54,88480682	2,35139E-08
1010,051752	54,88480682	0,011772024
1010,061752	54,88480682	0,011772024
1010,071752	54,88480682	0,011772024
1010,081752	54,88480682	0,011772024
1010,091752	54,88480682	0,011772024
1010,101752	54,92643555	0,011772024
1010,111752	54,92643555	0,011772024
1010,121752	54,92643555	0,011772024
1010,131752	54,92643555	0,011772024
1010,141752	54,92643555	0,011772024
1010,151752	54,92643555	0,011772024
1010,161752	54,92643555	0,011772024
1010,171752	54,92643555	0,011772024
1010,181752	54,92643555	0,011772024
1010,191752	54,92643555	0,011772024
1010,201752	54,92643555	0,011772024
1010,211752	54,92643555	0,011772024
1010,221752	54,96806482	0,011772024
1010,231752	54,96806482	0,011772024
1010,241752	54,96806482	0,011772024
1010,251752	54,96806482	0,011772024
1010,261752	54,96806482	0,011772024
1010,271752	54,96806482	0,011772024
1010,281752	54,96806482	0,011772024
1010,291752	54,96806482	0,011772024
1010,301752	54,96806482	0,011772024
1010,311752	54,96806482	0,011772024
1010,321752	54,96806482	0,011772024
1010,331752	55,00969463	0,011772024
1010,341752	55,00969463	0,011772024
1010,351752	55,00969463	0,011772024
1010,361752	55,00969463	0,011772024
1010,371752	55,00969463	0,011772024
1010,381752	55,00969463	0,011772024
1010,391752	55,00969463	0,011772024
1010,401752	55,00969463	0,011772024
1010,411752	55,00969463	0,011772024
1010,421752	55,00969463	0,011772024
1010,431752	55,00969463	0,011772024
1010,441752	55,05132499	0,011772024
1010,451752	55,00969463	0,011772024
1010,461752	55,05132499	0,011772024
1010,471752	55,05132499	0,011772024
1010,481752	55,05132499	0,011772024
1010,491752	55,05132499	0,011772024
1010,501752	55,05132499	0,011772024
1010,511752	55,05132499	0,011772024
1010,521752	55,05132499	0,011772024
1010,531752	55,05132499	0,011772024
1010,541752	55,05132499	0,011772024
1010,551752	55,05132499	0,011772024
1010,561752	55,05132499	0,011772024
1010,571752	55,09295589	0,011772024
1010,581752	55,09295589	0,011772024
1010,591752	55,09295589	0,011772024
1010,601752	55,09295589	0,011772024
1010,611752	55,09295589	0,011772024
1010,621752	55,09295589	0,011772024
1010,631752	55,09295589	0,011772024
1010,641752	55,09295589	0,011772024
1010,651752	55,09295589	0,011772024
1010,661752	55,09295589	0,011772024
1010,671752	55,09295589	0,011772024
1010,681752	55,09295589	0,011772024
1010,691752	55,09295589	0,011772024
1010,701752	55,13458734	0,011772024
1010,711752	55,13458734	0,011772024
1010,721752	55,13458734	0,011772024
1010,731752	55,13458734	0,011772024
1010,741752	55,13458734	0,011772024
1010,751752	55,13458734	0,011772024
1010,761752	55,13458734	0,011772024
1010,771752	55,13458734	0,011772024
1010,781752	55,13458734	0,011772024
1010,791752	55,13458734	0,011772024
1010,801752	55,13458734	0,011772024
1010,811752	55,13458734	0,011772024
1010,821752	55,13458734	0,011772024
1010,831752	55,17621933	0,011772024
1010,841752	55,17621933	0,011772024
1010,851752	55,17621933	0,011772024
1010,861752	55,17621933	0,011772024
1010,871752	55,17621933	0,011772024
1010,881752	55,17621933	0,011772024
1010,891752	55,17621933	0,011772024
1010,901752	55,17621933	0,011772024
1010,911752	55,17621933	0,011772024
1010,921752	55,17621933	0,011772024
1010,931752	55,17621933	0,011772024
1010,941752	55,17621933	0,011772024
1010,951752	55,17621933	0,011772024
1010,961752	55,17621933	0,011772024
1010,971752	55,21785186	0,011772024
1010,981752	55,21785186	0,011772024
1010,991752	55,21785186	0,011772024
